date,region,service_type,demand_units,capacity_allocated,cost_usd,availability,is_weekend,market_demand_index,gdp_growth,customer_growth_rate,pricing_event,service_incident,industry_mix_index,predicted_demand
2023-04-17,southeastasia,Compute,1741.0,2199.0,144.63,99.95,0,100.38,3.58,1.58,0,0,68.55,1143.4935
2023-04-17,southeastasia,Storage,,532.0,9.47,99.9,0,89.78,1.71,5.16,0,0,94.0,823.619
2023-04-17,centralus,Compute,687.0,889.0,55.72,99.91,0,114.52,4.36,2.3,0,0,71.68,776.84845
2023-04-17,centralus,Storage,493.0,687.0,11.3,99.93,0,93.83,3.04,4.86,1,0,52.13,1370.2195
2023-04-17,uksouth,Compute,,2421.0,143.17,99.87,0,133.6,2.9,4.67,0,0,50.34,1224.8885
2023-04-17,uksouth,Storage,599.0,765.0,13.05,99.96,0,110.08,3.3,1.52,0,0,74.11,620.03143
2023-04-18,eastus,Compute,952.0,1273.0,77.71,99.85,0,126.83,1.63,1.35,0,0,59.48,803.7512
2023-04-18,eastus,Storage,1212.0,1401.0,25.64,99.98,0,89.76,3.17,5.57,0,0,79.82,2250.9368
2023-04-18,westeurope,Compute,1074.0,,88.04,99.91,0,128.13,1.86,2.97,0,0,60.6,1097.8611
2023-04-18,westeurope,Storage,344.0,447.0,7.67,99.86,0,115.91,2.83,3.17,0,1,71.13,1452.4803
2023-04-18,southeastasia,Compute,917.0,,74.93,99.95,0,110.85,2.43,4.49,0,0,50.79,1569.3363
2023-04-18,southeastasia,Storage,1065.0,,23.1,99.98,0,107.84,3.57,5.82,0,0,65.68,879.2023
2023-04-18,centralus,Compute,1451.0,1970.0,119.81,99.86,0,88.43,2.19,3.05,0,0,58.93,1138.6528
2023-04-18,centralus,Storage,,418.0,7.56,99.94,0,116.81,2.32,1.31,0,0,85.87,1253.2914
2023-04-18,uksouth,Compute,501.0,685.0,44.5,99.88,0,87.27,2.67,5.34,0,0,95.28,512.22894
2023-04-18,uksouth,Storage,1066.0,1349.0,23.91,99.94,0,110.9,3.13,4.89,0,0,83.1,465.29306
2023-04-19,eastus,Compute,978.0,1309.0,82.77,99.85,0,102.35,2.64,1.41,0,0,68.53,954.43304
2023-04-19,eastus,Storage,604.0,726.0,13.08,99.96,0,116.23,2.07,1.43,0,0,93.41,587.7679
2023-04-19,westeurope,Compute,3972.0,5396.0,350.7,99.96,0,132.9,3.99,3.04,0,0,80.41,1523.3557
2023-04-19,westeurope,Storage,745.0,863.0,16.14,99.95,0,123.33,3.16,2.66,0,0,87.76,413.4409
2023-04-19,southeastasia,Compute,629.0,860.0,54.69,99.91,0,131.62,4.26,4.41,0,0,81.41,863.0261
2023-04-19,southeastasia,Storage,725.0,844.0,16.43,99.87,0,105.52,1.97,3.0,0,0,98.91,1343.4023
2023-04-19,centralus,Compute,1718.0,2179.0,142.96,99.95,0,116.77,4.18,1.87,0,0,72.52,794.0023
2023-04-19,centralus,Storage,487.0,664.0,11.05,99.95,0,133.47,4.0,5.6,0,0,64.46,1338.6113
2023-04-19,uksouth,Compute,,1297.0,82.91,99.94,0,119.13,1.21,2.5,0,0,73.4,607.6561
2023-04-19,uksouth,Storage,,696.0,12.66,99.85,0,115.77,2.56,1.48,0,0,91.37,777.7169
2023-04-20,eastus,Compute,1532.0,2108.0,130.61,99.95,0,94.03,3.55,4.07,0,0,60.57,1339.7477
2023-04-20,eastus,Storage,1293.0,1721.0,29.29,99.88,0,100.06,2.53,1.8,0,0,69.01,699.0666
2023-04-20,westeurope,Compute,982.0,,,99.94,0,103.14,3.19,4.99,0,0,60.67,1336.7113
2023-04-20,westeurope,Storage,427.0,517.0,9.48,99.95,0,99.4,2.51,5.71,0,0,55.36,1431.3202
2023-04-20,southeastasia,Compute,1929.0,2629.0,160.98,99.97,0,95.59,1.86,4.72,0,0,86.0,899.13586
2023-04-20,southeastasia,Storage,169.0,,3.87,99.98,0,86.17,1.24,1.66,0,0,87.33,1486.4442
2023-04-20,centralus,Compute,,1793.0,112.51,99.92,0,95.41,4.17,2.28,0,0,88.19,1380.2333
2023-04-20,centralus,Storage,1208.0,1443.0,26.55,99.87,0,111.39,3.91,4.66,0,0,92.61,737.5216
2023-04-20,uksouth,Compute,789.0,976.0,68.0,99.95,0,124.55,3.49,2.31,0,0,51.89,653.2583
2023-04-20,uksouth,Storage,984.0,1149.0,22.37,99.98,0,133.24,2.63,3.93,0,0,51.39,900.6884
2023-04-21,eastus,Compute,2603.0,3322.0,221.92,99.95,0,113.73,1.38,3.58,0,0,86.42,601.99567
2023-04-21,eastus,Storage,1366.0,1878.0,30.75,99.86,0,122.68,2.29,0.63,0,0,72.22,1079.4099
2023-04-21,westeurope,Compute,1341.0,,114.96,99.86,0,97.96,3.11,4.4,0,0,94.59,1293.8042
2023-04-21,westeurope,Storage,1197.0,1662.0,27.14,99.88,0,132.56,3.68,1.35,0,0,54.84,955.0802
2023-04-21,southeastasia,Compute,1711.0,2368.0,,99.91,0,114.9,3.89,5.44,0,0,77.0,368.04608
2023-04-21,southeastasia,Storage,518.0,643.0,11.81,99.91,0,131.76,3.65,4.39,0,0,55.26,449.368
2023-04-21,centralus,Compute,2108.0,2478.0,186.36,100.8,0,101.35,3.76,2.78,0,0,88.03,1393.2798
2023-04-21,centralus,Storage,2248.0,2769.0,48.78,99.99,0,121.88,3.75,2.13,0,0,62.99,628.47107
2023-04-21,uksouth,Compute,714.0,962.0,58.18,99.92,0,106.33,3.86,2.85,0,0,79.1,659.5269
2023-04-21,uksouth,Storage,491.0,579.0,10.41,99.9,0,111.2,1.2,1.54,0,0,58.3,2192.8315
2023-04-22,eastus,Compute,1680.0,2214.0,137.9,99.95,1,111.18,3.89,1.45,0,0,89.94,511.51996
2023-04-22,eastus,Storage,,1452.0,28.15,99.91,1,130.36,2.56,2.93,0,0,88.31,1355.1509
2023-04-22,westeurope,Compute,1130.0,1418.0,100.35,99.93,1,105.81,2.27,3.72,0,0,61.54,1779.3245
2023-04-22,westeurope,Storage,1105.0,,23.95,99.94,1,103.56,4.26,4.02,0,0,51.93,861.1206
2023-04-22,southeastasia,Compute,,570.0,39.29,99.92,1,104.79,3.78,0.9,0,0,66.74,1530.4038
2023-04-22,southeastasia,Storage,547.0,,,99.91,1,117.55,3.52,5.41,0,0,80.44,1132.6064
2023-04-22,centralus,Compute,759.0,947.0,,99.98,1,93.6,2.13,1.11,0,0,71.76,909.8868
2023-04-22,centralus,Storage,1728.0,,,99.98,1,126.72,2.57,3.98,0,0,66.65,538.705
2023-04-22,uksouth,Compute,1820.0,,154.99,100.8,1,114.04,3.34,0.83,0,0,65.54,1420.3102
2023-04-22,uksouth,Storage,280.0,340.0,6.37,99.94,1,132.0,1.5,0.79,0,0,83.96,1550.956
2023-04-23,eastus,Compute,1689.0,2344.0,147.51,99.9,1,105.61,3.56,2.17,0,0,56.74,1612.3127
2023-04-23,eastus,Storage,532.0,705.0,11.31,99.9,1,129.15,2.6,5.75,0,0,51.77,1243.2045
2023-04-23,westeurope,Compute,1008.0,1313.0,85.79,99.96,1,108.52,2.3,4.45,0,0,63.99,1260.2007
2023-04-23,westeurope,Storage,214.0,268.0,4.75,99.88,1,110.63,1.94,1.74,0,0,58.17,1496.1445
2023-04-23,southeastasia,Compute,1658.0,2058.0,136.2,99.97,1,121.16,3.39,2.13,0,0,81.99,764.07355
2023-04-23,southeastasia,Storage,161.0,223.0,3.68,99.87,1,117.62,1.22,3.98,0,0,79.4,375.4679
2023-04-23,centralus,Compute,834.0,1155.0,,99.88,1,114.18,3.72,0.55,0,0,73.16,878.21014
2023-04-23,centralus,Storage,830.0,1148.0,17.86,99.9,1,106.57,1.54,2.72,0,0,94.31,818.60004
2023-04-23,uksouth,Compute,1223.0,1514.0,107.51,99.85,1,123.64,3.44,3.39,0,0,96.48,941.2765
2023-04-23,uksouth,Storage,818.0,995.0,,99.93,1,92.42,1.77,2.46,0,0,83.19,861.0021
2023-04-24,eastus,Compute,2370.0,2757.0,208.81,99.98,0,124.68,2.61,5.97,0,0,58.52,510.96057
2023-04-24,eastus,Storage,947.0,1166.0,19.99,99.89,0,95.6,3.03,2.83,0,0,57.74,464.61835
2023-04-24,westeurope,Compute,,1019.0,69.13,99.93,0,88.19,1.3,5.45,1,0,64.9,496.41974
2023-04-24,westeurope,Storage,655.0,833.0,13.9,99.9,0,118.16,3.19,1.21,0,0,56.96,1503.8599
2023-04-24,southeastasia,Compute,1721.0,2281.0,151.64,99.97,0,102.58,4.47,0.66,0,0,72.02,1132.4586
2023-04-24,southeastasia,Storage,390.0,,8.46,99.98,0,123.09,2.06,5.69,0,0,56.81,1399.0618
2023-04-24,centralus,Compute,,,,99.93,0,88.74,3.44,5.44,0,0,99.57,1809.2546
2023-04-24,centralus,Storage,709.0,972.0,16.0,99.92,0,106.52,2.7,5.37,0,0,96.99,1216.1948
2023-04-24,uksouth,Compute,1222.0,1619.0,100.52,99.92,0,106.94,3.37,3.08,0,0,52.42,1406.0177
2023-04-24,uksouth,Storage,1155.0,1535.0,,99.88,0,125.76,3.06,1.11,0,0,76.88,1936.572
2023-04-25,eastus,Compute,2669.0,3136.0,230.89,99.96,0,98.84,3.41,4.28,0,0,69.93,1041.4589
2023-04-25,eastus,Storage,743.0,957.0,16.42,99.93,0,126.0,4.17,1.65,0,0,96.22,672.5061
2023-04-25,westeurope,Compute,,,178.98,99.96,0,128.85,4.27,3.96,0,0,50.65,922.26575
2023-04-25,westeurope,Storage,522.0,676.0,11.84,99.87,0,85.9,1.39,0.67,0,0,92.87,1859.137
2023-04-25,southeastasia,Compute,540.0,688.0,46.72,99.98,0,130.8,3.33,1.41,0,0,55.17,374.7729
2023-04-25,southeastasia,Storage,561.0,,11.91,99.97,0,131.2,3.02,4.82,0,0,95.24,453.85544
2023-04-25,centralus,Compute,2343.0,2930.0,208.07,99.92,0,89.03,2.1,3.04,0,0,84.8,2255.4656
2023-04-25,centralus,Storage,396.0,471.0,,99.92,0,114.5,1.54,2.18,0,0,62.57,1747.8141
2023-04-25,uksouth,Compute,426.0,515.0,36.18,99.91,0,111.67,1.81,3.44,0,0,79.3,1016.3063
2023-04-25,uksouth,Storage,648.0,872.0,14.36,99.94,0,118.56,3.15,0.59,0,0,76.71,1777.4541
2023-04-26,eastus,Compute,510.0,632.0,41.5,99.97,0,120.59,3.86,4.88,0,0,61.68,492.07297
2023-04-26,eastus,Storage,1111.0,1472.0,23.62,99.96,0,94.06,3.04,0.92,0,0,55.25,413.9662
2023-04-26,westeurope,Compute,1853.0,2227.0,164.38,99.97,0,123.51,1.89,1.69,0,0,59.38,1310.1141
2023-04-26,westeurope,Storage,1405.0,1862.0,29.54,99.86,0,101.75,3.61,1.14,0,0,82.58,687.0916
2023-04-26,southeastasia,Compute,1237.0,1494.0,105.89,99.97,0,89.86,1.21,4.28,0,0,97.88,1379.2439
2023-04-26,southeastasia,Storage,899.0,1242.0,,99.98,0,117.55,3.76,5.4,0,0,73.6,1139.5679
2023-04-26,centralus,Compute,1573.0,2141.0,135.81,99.91,0,112.8,2.34,2.86,0,0,56.7,2238.101
2023-04-26,centralus,Storage,1153.0,1400.0,24.41,99.98,0,120.23,1.78,5.01,0,0,63.81,876.1578
2023-04-26,uksouth,Compute,1082.0,1349.0,88.02,99.87,0,114.86,2.44,0.53,0,0,65.69,1501.2583
2023-04-26,uksouth,Storage,628.0,828.0,14.29,99.94,0,100.5,1.21,4.07,0,0,51.96,471.18472
2023-04-27,eastus,Compute,1979.0,2711.0,165.03,99.88,0,121.53,1.86,1.82,0,0,62.38,855.8443
2023-04-27,eastus,Storage,1159.0,1551.0,25.2,99.96,0,122.14,3.82,1.53,0,0,64.21,1836.6743
2023-04-27,westeurope,Compute,1529.0,1804.0,126.3,99.88,0,128.92,1.82,3.92,0,0,57.06,1253.8007
2023-04-27,westeurope,Storage,254.0,317.0,5.82,99.87,0,99.28,1.42,2.59,0,0,96.25,1078.3822
2023-04-27,southeastasia,Compute,1077.0,1301.0,93.8,99.92,0,115.17,3.15,2.77,0,0,95.39,998.4958
2023-04-27,southeastasia,Storage,569.0,747.0,12.02,99.92,0,103.76,2.97,5.19,0,0,88.34,527.87427
2023-04-27,centralus,Compute,1451.0,1731.0,126.39,99.94,0,128.6,2.11,2.12,0,0,73.12,559.8829
2023-04-27,centralus,Storage,544.0,662.0,12.53,99.89,0,129.37,4.26,4.46,0,0,95.98,1949.651
2023-04-27,uksouth,Compute,510.0,609.0,41.21,99.99,0,116.46,2.77,5.7,0,0,83.51,1041.7306
2023-04-27,uksouth,Storage,1133.0,1499.0,25.15,99.93,0,118.15,3.19,1.42,0,0,87.22,892.8945
2023-04-28,eastus,Compute,1956.0,,159.82,99.89,0,113.77,2.52,1.87,1,0,55.27,407.96698
2023-04-28,eastus,Storage,1405.0,1654.0,,99.92,0,98.91,3.92,4.56,0,0,93.06,1319.6829
2023-04-28,westeurope,Compute,,2639.0,183.51,99.9,0,128.06,4.31,2.58,0,0,77.69,1547.813
2023-04-28,westeurope,Storage,,,5.93,99.88,0,129.19,2.36,0.61,0,0,81.13,1845.1661
2023-04-28,southeastasia,Compute,1828.0,2478.0,161.7,99.9,0,100.51,2.99,5.91,0,0,59.66,896.11334
2023-04-28,southeastasia,Storage,956.0,1139.0,21.97,99.88,0,134.56,3.51,3.95,0,0,56.31,1599.6375
2023-04-28,centralus,Compute,715.0,922.0,63.4,99.89,0,123.2,2.75,1.67,0,0,54.75,984.5025
2023-04-28,centralus,Storage,685.0,793.0,15.65,99.92,0,124.27,4.33,1.68,0,0,92.22,1181.9127
2023-04-28,uksouth,Compute,1613.0,2145.0,141.9,99.87,0,101.48,2.99,4.36,0,0,50.69,881.1702
2023-04-28,uksouth,Storage,593.0,793.0,13.48,99.87,0,109.54,4.22,4.16,0,0,83.07,745.5267
2023-04-29,eastus,Compute,1448.0,1809.0,117.32,99.9,1,95.14,1.63,5.38,0,0,95.99,1560.7449
2023-04-29,eastus,Storage,759.0,1021.0,17.45,99.85,1,107.86,4.5,4.96,0,0,85.64,1634.2356
2023-04-29,westeurope,Compute,1817.0,2479.0,152.73,99.93,1,93.8,4.45,5.61,0,0,71.83,1847.7748
2023-04-29,westeurope,Storage,219.0,257.0,4.73,99.88,1,123.08,2.87,4.99,0,0,93.81,816.1443
2023-04-29,southeastasia,Compute,458.0,557.0,40.82,99.98,1,112.12,1.5,4.32,0,0,61.95,441.4622
2023-04-29,southeastasia,Storage,706.0,872.0,15.11,99.86,1,130.33,1.97,5.42,0,0,68.61,1439.6041
2023-04-29,centralus,Compute,1005.0,1243.0,87.52,99.86,1,103.49,1.56,0.8,0,0,72.65,1220.3386
2023-04-29,centralus,Storage,804.0,1082.0,18.16,99.93,1,92.52,4.3,2.23,0,1,71.46,1434.508
2023-04-29,uksouth,Compute,1050.0,1332.0,86.5,99.9,1,121.17,4.4,3.08,0,0,88.74,1242.6156
2023-04-29,uksouth,Storage,511.0,698.0,10.98,99.88,1,129.96,3.47,1.8,0,0,65.46,369.90457
2023-04-30,eastus,Compute,1248.0,1715.0,107.44,99.94,1,127.63,2.54,4.54,0,0,83.01,1481.3679
2023-04-30,eastus,Storage,453.0,599.0,9.54,100.8,1,87.35,4.39,3.66,0,0,74.46,1132.066
2023-04-30,westeurope,Compute,1008.0,1323.0,85.05,99.97,1,118.13,1.5,3.13,0,0,95.27,561.5126
2023-04-30,westeurope,Storage,,482.0,8.25,99.87,1,127.71,3.8,3.6,0,0,76.24,553.01624
2023-04-30,southeastasia,Compute,348.0,450.0,30.84,99.98,1,99.48,1.25,2.92,0,0,80.18,1329.116
2023-04-30,southeastasia,Storage,695.0,942.0,15.23,99.86,1,117.57,3.6,1.06,0,0,72.08,1690.6926
2023-04-30,centralus,Compute,2487.0,2900.0,210.35,99.89,1,125.8,2.57,1.08,0,0,97.5,1093.1622
2023-04-30,centralus,Storage,,951.0,15.77,99.86,1,111.98,3.3,4.03,0,0,61.02,1596.8494
2023-04-30,uksouth,Compute,1213.0,1643.0,,99.86,1,91.35,2.59,2.34,0,0,96.94,1672.3323
2023-04-30,uksouth,Storage,635.0,803.0,14.46,99.91,1,127.03,4.37,2.79,0,0,50.14,1625.5784
2023-05-01,eastus,Compute,1436.0,1916.0,124.46,99.9,0,123.79,4.36,4.29,0,0,80.47,1248.5592
2023-05-01,eastus,Storage,,798.0,14.9,99.94,0,129.55,1.44,4.12,0,0,65.86,841.4372
2023-05-01,westeurope,Compute,2118.0,2471.0,185.08,99.96,0,125.32,1.3,0.68,0,0,83.5,341.65308
2023-05-01,westeurope,Storage,947.0,1270.0,21.25,99.87,0,113.01,2.29,5.84,0,0,66.59,960.6177
2023-05-01,southeastasia,Compute,1694.0,1976.0,138.76,99.87,0,100.64,3.95,0.82,0,0,77.67,1362.1416
2023-05-01,southeastasia,Storage,,955.0,14.91,99.9,0,91.14,2.22,5.07,1,0,52.99,1161.7803
2023-05-01,centralus,Compute,1898.0,2313.0,155.42,99.86,0,105.0,2.62,5.28,0,0,89.41,1530.9154
2023-05-01,centralus,Storage,,304.0,5.26,99.96,0,91.45,3.68,4.5,0,0,83.74,1496.488
2023-05-01,uksouth,Compute,,1044.0,72.41,99.98,0,87.54,3.54,4.98,0,0,96.03,864.36005
2023-05-01,uksouth,Storage,789.0,929.0,17.52,99.88,0,112.09,2.57,4.86,0,0,84.25,1062.4122
2023-05-02,eastus,Compute,2487.0,2986.0,203.26,99.88,0,113.95,2.05,2.39,0,0,56.91,1042.7385
2023-05-02,eastus,Storage,971.0,1311.0,21.49,99.87,0,85.42,1.26,2.82,0,0,81.15,1528.6835
2023-05-02,westeurope,Compute,2285.0,2713.0,200.81,99.87,0,90.25,2.65,2.9,0,0,74.19,594.5343
2023-05-02,westeurope,Storage,207.0,245.0,4.66,99.96,0,94.81,3.44,5.62,0,0,72.14,959.98444
2023-05-02,southeastasia,Compute,1070.0,1472.0,88.43,99.87,0,104.05,1.81,2.66,0,0,78.4,754.25226
2023-05-02,southeastasia,Storage,827.0,1110.0,17.86,99.94,0,116.28,1.5,2.05,0,0,68.98,896.7673
2023-05-02,centralus,Compute,2030.0,2546.0,176.86,99.88,0,126.56,2.33,3.05,0,0,97.63,822.6017
2023-05-02,centralus,Storage,452.0,590.0,9.98,99.9,0,108.08,2.34,2.85,0,0,68.08,861.2622
2023-05-02,uksouth,Compute,3156.0,4316.0,266.93,99.93,0,121.99,2.44,1.61,0,0,82.27,1206.5278
2023-05-02,uksouth,Storage,991.0,,,99.85,0,109.62,2.64,3.5,0,0,60.43,967.9911
2023-05-03,eastus,Compute,1468.0,1702.0,124.34,99.87,0,102.42,2.11,5.87,0,0,93.92,1810.9807
2023-05-03,eastus,Storage,1256.0,1670.0,27.77,99.95,0,98.66,1.36,0.81,0,0,76.88,904.79156
2023-05-03,westeurope,Compute,2258.0,2988.0,191.22,99.89,0,106.39,2.1,3.93,0,0,52.29,1726.4828
2023-05-03,westeurope,Storage,781.0,,17.82,99.89,0,89.41,3.84,5.28,0,0,51.54,577.9571
2023-05-03,southeastasia,Compute,423.0,524.0,37.32,99.99,0,104.79,3.76,1.43,0,0,60.36,841.11035
2023-05-03,southeastasia,Storage,515.0,592.0,,99.92,0,107.58,4.31,4.52,0,0,92.6,731.7608
2023-05-03,centralus,Compute,1201.0,1458.0,101.54,99.88,0,120.51,4.2,0.51,0,0,95.36,852.39484
2023-05-03,centralus,Storage,570.0,760.0,12.56,99.95,0,115.57,1.79,3.98,0,0,66.01,796.4098
2023-05-03,uksouth,Compute,1775.0,2287.0,150.19,99.89,0,105.99,3.62,2.78,0,0,77.76,1138.8286
2023-05-03,uksouth,Storage,925.0,1135.0,20.64,99.89,0,102.31,2.92,2.89,0,0,80.25,1594.9713
2023-05-04,eastus,Compute,535.0,697.0,45.02,99.97,0,87.08,3.57,1.29,0,0,83.96,1675.7031
2023-05-04,eastus,Storage,402.0,519.0,8.94,99.89,0,134.4,3.79,2.27,0,0,50.57,367.70645
2023-05-04,westeurope,Compute,711.0,840.0,57.82,99.86,0,134.01,2.85,1.13,0,0,54.72,594.3089
2023-05-04,westeurope,Storage,1028.0,1193.0,22.62,99.9,0,119.3,1.33,3.94,0,1,87.5,359.99335
2023-05-04,southeastasia,Compute,1627.0,2210.0,143.12,99.85,0,109.99,2.38,5.88,0,0,62.22,1094.2035
2023-05-04,southeastasia,Storage,209.0,271.0,4.41,99.98,0,90.89,2.91,5.21,0,0,68.66,655.52374
2023-05-04,centralus,Compute,1696.0,2186.0,141.96,99.88,0,115.83,3.8,2.92,0,0,98.95,752.945
2023-05-04,centralus,Storage,,3124.0,50.97,99.98,0,125.16,2.85,2.19,0,0,77.09,584.56433
2023-05-04,uksouth,Compute,1744.0,2152.0,149.7,99.97,0,94.08,3.74,0.77,0,0,95.78,1079.027
2023-05-04,uksouth,Storage,538.0,672.0,11.39,99.92,0,110.83,2.45,0.8,0,0,63.86,384.76514
2023-05-05,eastus,Compute,1889.0,2499.0,153.99,99.97,0,93.97,1.77,4.54,0,0,66.78,825.4801
2023-05-05,eastus,Storage,380.0,514.0,8.58,99.97,0,99.62,2.56,0.84,0,0,90.27,964.96436
2023-05-05,westeurope,Compute,1445.0,1877.0,,99.94,0,92.2,2.11,1.49,0,0,93.74,1833.9867
2023-05-05,westeurope,Storage,1244.0,1708.0,26.8,99.9,0,108.35,1.5,5.04,0,0,96.11,1523.466
2023-05-05,southeastasia,Compute,,1927.0,140.0,99.91,0,117.78,3.69,3.59,0,0,79.63,1620.2609
2023-05-05,southeastasia,Storage,309.0,376.0,6.67,99.94,0,118.26,1.29,5.49,0,0,50.52,1393.7777
2023-05-05,centralus,Compute,4326.0,5323.0,361.12,99.92,0,118.73,3.34,4.64,0,0,75.32,677.2198
2023-05-05,centralus,Storage,452.0,602.0,,99.95,0,112.32,2.38,4.15,0,0,77.47,552.2685
2023-05-05,uksouth,Compute,977.0,1289.0,81.77,99.86,0,96.97,2.48,5.98,0,0,88.12,1006.7745
2023-05-05,uksouth,Storage,694.0,968.0,16.02,99.96,0,108.65,3.01,2.26,0,0,88.57,682.335
2023-05-06,eastus,Compute,3900.0,5008.0,319.06,99.9,1,89.37,4.36,4.63,0,0,66.71,820.45953
2023-05-06,eastus,Storage,959.0,1166.0,22.02,99.95,1,131.47,3.1,5.49,0,0,75.16,1502.5208
2023-05-06,westeurope,Compute,1033.0,1215.0,86.47,100.8,1,102.96,2.29,4.73,0,0,92.91,991.7971
2023-05-06,westeurope,Storage,321.0,,6.92,99.93,1,88.32,4.21,2.98,0,0,74.08,669.4088
2023-05-06,southeastasia,Compute,1146.0,1337.0,99.42,99.98,1,133.68,2.09,1.61,0,0,64.8,585.6535
2023-05-06,southeastasia,Storage,774.0,933.0,,99.98,1,113.68,1.22,1.84,0,0,99.65,879.0855
2023-05-06,centralus,Compute,966.0,1286.0,79.76,99.93,1,120.03,3.56,5.91,0,0,94.01,1192.1631
2023-05-06,centralus,Storage,771.0,1047.0,17.67,99.95,1,93.08,1.5,3.46,0,0,95.31,1204.6713
2023-05-06,uksouth,Compute,,439.0,27.11,99.97,1,131.86,1.49,1.39,0,0,53.09,1444.9803
2023-05-06,uksouth,Storage,972.0,,21.13,99.93,1,129.08,4.38,5.37,0,0,72.09,1504.8613
2023-05-07,eastus,Compute,1379.0,1673.0,116.61,99.87,1,97.71,1.52,2.85,0,0,71.87,370.65646
2023-05-07,eastus,Storage,650.0,808.0,14.21,99.91,1,132.44,3.71,2.11,0,0,90.61,636.663
2023-05-07,westeurope,Compute,805.0,1071.0,68.77,99.99,1,130.4,3.92,0.69,0,0,76.08,642.1819
2023-05-07,westeurope,Storage,880.0,1041.0,19.66,99.86,1,101.67,4.43,1.17,0,0,83.47,1219.0327
2023-05-07,southeastasia,Compute,438.0,526.0,38.87,99.98,1,128.5,1.55,1.78,0,0,80.24,967.28186
2023-05-07,southeastasia,Storage,333.0,438.0,7.48,99.89,1,100.21,3.53,1.46,0,0,67.56,649.8853
2023-05-07,centralus,Compute,919.0,1132.0,76.68,99.86,1,132.84,3.85,4.68,1,0,59.03,759.59937
2023-05-07,centralus,Storage,695.0,,15.95,99.98,1,113.9,2.42,2.27,0,0,64.79,553.3433
2023-05-07,uksouth,Compute,1578.0,2097.0,128.37,99.95,1,91.79,1.5,2.69,0,0,73.16,413.91684
2023-05-07,uksouth,Storage,351.0,465.0,7.54,99.91,1,126.56,4.0,1.24,0,0,94.51,894.3353
2023-05-08,eastus,Compute,2060.0,2839.0,171.66,99.85,0,86.32,1.35,1.21,0,0,71.0,965.1391
2023-05-08,eastus,Storage,,1061.0,17.87,99.85,0,113.96,1.97,2.38,0,0,52.38,1326.2694
2023-05-08,westeurope,Compute,648.0,860.0,57.03,99.91,0,111.11,3.66,1.74,0,0,94.72,1208.0812
2023-05-08,westeurope,Storage,1258.0,1486.0,28.95,99.93,0,108.46,2.51,1.65,0,0,78.38,1036.8065
2023-05-08,southeastasia,Compute,1287.0,1684.0,105.18,99.95,0,113.24,4.39,4.54,0,0,74.11,883.299
2023-05-08,southeastasia,Storage,559.0,676.0,,99.9,0,91.24,3.16,3.25,0,0,81.64,2045.598
2023-05-08,centralus,Compute,421.0,510.0,,99.94,0,85.16,3.82,1.84,0,0,88.18,1083.8131
2023-05-08,centralus,Storage,423.0,492.0,9.59,99.85,0,114.05,3.87,5.42,0,0,97.56,1029.7267
2023-05-08,uksouth,Compute,775.0,954.0,67.69,99.98,0,132.03,2.93,5.91,0,0,94.42,638.517
2023-05-08,uksouth,Storage,353.0,440.0,8.08,100.8,0,116.54,2.36,1.09,0,0,54.96,1286.6293
2023-05-09,eastus,Compute,2366.0,2810.0,,99.86,0,95.39,3.0,1.23,0,0,84.86,1011.8217
2023-05-09,eastus,Storage,669.0,811.0,14.85,99.9,0,122.61,2.43,1.87,0,0,76.82,410.69794
2023-05-09,westeurope,Compute,1533.0,1863.0,128.17,99.89,0,88.89,3.85,2.53,0,0,80.1,606.75946
2023-05-09,westeurope,Storage,3255.0,4039.0,69.95,99.9,0,131.53,1.44,3.05,0,0,83.85,1007.3814
2023-05-09,southeastasia,Compute,799.0,974.0,65.05,99.93,0,103.3,2.32,3.02,0,0,76.18,633.90753
2023-05-09,southeastasia,Storage,259.0,359.0,5.9,99.91,0,102.06,2.73,4.01,0,0,71.55,1258.4973
2023-05-09,centralus,Compute,,1945.0,146.95,99.97,0,115.25,3.68,4.77,0,0,89.61,721.9091
2023-05-09,centralus,Storage,392.0,503.0,8.9,99.94,0,113.63,3.34,3.05,0,0,75.45,313.30713
2023-05-09,uksouth,Compute,851.0,1158.0,74.38,99.93,0,97.61,4.04,0.66,0,0,74.27,764.9396
2023-05-09,uksouth,Storage,850.0,1170.0,18.82,99.96,0,115.54,3.09,1.22,0,0,72.72,248.39105
2023-05-10,eastus,Compute,895.0,1129.0,74.92,99.94,0,115.4,2.33,2.39,0,0,85.93,487.86365
2023-05-10,eastus,Storage,1269.0,1486.0,27.8,99.9,0,115.01,4.25,4.04,0,0,63.24,2182.5447
2023-05-10,westeurope,Compute,1583.0,2117.0,132.48,99.92,0,114.52,1.44,4.41,0,0,86.19,1046.3997
2023-05-10,westeurope,Storage,1205.0,1404.0,26.26,99.88,0,105.25,2.52,2.02,0,0,94.67,1039.0643
2023-05-10,southeastasia,Compute,676.0,789.0,,100.8,0,109.01,4.18,2.64,0,0,92.81,1328.0319
2023-05-10,southeastasia,Storage,760.0,964.0,17.3,99.91,0,85.66,1.38,2.91,0,0,99.1,387.2722
2023-05-10,centralus,Compute,6609.0,7659.0,545.67,99.91,0,128.98,1.27,3.3,0,0,65.78,988.17065
2023-05-10,centralus,Storage,246.0,296.0,5.17,99.91,0,89.89,2.58,0.55,0,0,89.78,910.8082
